vid,id,product_id,body,rate,done
7662,43809226,847467,کیفیت خوبی داشت,5,f
7666,43763977,847467,خوشمزه وعالی ,5,f
7667,43763817,847467,کیفیت خوبی داره,5,f
7668,43760615,847467,بد نبود طعمش,3,f
7669,43758238,847467,برند خوبی هست اما روغن زیادی داشت ,4,f
7671,43737777,847467,قیمت مناسب بود,5,f
7674,43694175,847467, خوبه  راضی بودم,4,f
7677,43848746,8511508,تراریخته هست,5,f
7678,43844156,8511508,پیشنهاد میکنم,5,f
7679,43839399,8511508,روغن ریخته بود ,1,f
7680,43830851,8511508,خیلی خوب بود,5,f
7681,43828437,8511508,تو تخفیف خریدم ارزونتر از بیرون بود نگو دستور دادن قیمتش ارزونتر بشه و دو روز بعد 100 تومان ارزونتر شد,5,f
7682,43826387,8511508,سفارش من ۵ عدد روغن بوده ۲ تا آوردند راننده میگه مونده تو شرکت فردا میارم حالا نمیدونم میاد یا نه کاش شماره تماس بزارند یا خرید های زیاد فاکتور کاغذی بدند,5,f
7683,43824720,8511508,خوبه توصیه میکنم,4,f
7684,43824124,8511508,عالی بود خوب,5,f
7685,43823860,8511508,عالی بود خوب,5,f
7686,43823499,8511508,عالی بود خوب,5,f
7687,43818481,8511508,سلام…واقعا ب خوبی بسته بندی شده بود …اینکه بعضی دوستان گفتن ریخته فلان…خداروشکر تا حالا واس من پیش نیومده بود…بخاطر بعضی نظرات تردید داشتم…ولی چون تخفیف گذاشته بودن گرفتم.خلاصه ک راضیم همه چیش خوب بود و پیش مادرم سربلند شدمم😂🙈,5,f
7688,43808244,8511508,"سلام 
لادن بهترین روغن ایران
با تخفیف خریدم خوب بود",5,f
7689,43805668,8511508,خوب و کاربرید,5,f
7690,43802487,8511508,عالی,5,f
7691,43800414,8511508,خوبه,5,f
7692,43799475,8511508,عالی بود خوب,5,f
7693,43799404,8511508,عالی بود خوب,5,f
7694,43799314,8511508,خوب بود عالی,5,f
7695,43797113,8511508,عالیه حتما پیشنهاد میکنم,5,f
7696,43795739,8511508,مناسب برای پخت و پز ,5,f
7697,43834130,3489176,نسبتا راضی,4,f
7698,43824741,3489176,در تخفیف ویژه ارزش خرید بیشتری دارد .به نسبت بد نیست ,3,f
7699,43810677,3489176,کیفیت خوبی داره,4,f
7700,43805593,3489176,عالیه خوشمزست,5,f
7701,43795758,3489176,امروز دستمون رسید و خانومم پخت و راضی بود از طعم...در کل نسبت به قیمتش عالی و در تخفیف ارزش خرید بالاتر.ممنون از دیجی کالا برای خدمات و تخیفات.خسته نباشید.,4,f
7702,43782282,3489176,چندین بار خریدم و راضی ام,5,f
7703,43746011,3489176,خوش پخت,5,f
7704,43723740,3489176,هرچقدر پول بدی اش میخوری,3,f
7705,43719904,3489176,در آستانه خراب شدن.,2,f
7706,43715161,3489176,قیمت مناسبی داره,5,f
7707,43714196,3489176,خوب بود,5,f
7708,43705593,3489176,برنج خوبیه ,3,f
7709,43703782,3489176,برنج خوبی است نسبت به قیمت شأن ,5,f
7710,43691979,3489176,"سلام دوستان برنج ایرانی گران شده و واقعا همسرم توان خرید برنج ایرانی رو نداره برنج هندی هم نمیشه خورد هر موقع خوردم از درد معده گریه ام میگیره معده خرابه...این برنجو با تردید خریدم ولی خیلی برنج خوبیه قلق داره امیدوارم تو پختش کمکتون کنم:
اول :برنج رو چند ساعت قبل خیس کنید این باعث ری خیلی زیادش میشه!
دوم:موقع ریخت در آب جوش نمک بیشتری بریزد نگران شور شدنش نباشید روش یکم آب بگیرید شوری ش میره.
سوم:اگه یک موقع این  برنج حواستون نبود و باز شد خمیر شد روش آب سرد بریزد جمع میشه من این برنج رو درست کردم همسرم فکر کردن برنج ایرانی خریدم همسرم یک سال نیم پیش برنج ایرانی اصلا عطر نراشت خرید کردن ۴۰ هزارتومن کیلویی والا این برنج پاکستانی از برنج ایرانی که به ما انداختن نه ری داشت نه بود نه عطر خیلی بهتر بود خواهش میکنم قیمتشو زیاد نکنید برای افراد کم درامد توان خرید ندارن",4,f
7711,43686299,3489176,"با برنج ایرانی مخلوط کردم که دون در نیامد اینبار باید تنها درست کنم 
برنج پاکستانی نباید خمیر بشه نمیدونم چرا خوب در نیامد",4,f
7712,43672557,3489176,اگه به اندازه پیمانه برنج همون مقدارم آب بریزی  عالیه مثل برنج ایرانی میشه ,4,f
7713,43660587,3489176,"از برنج هندی خیلی بهتره
",4,f
7714,43650720,3489176,برنج ایرانی یک چیز دیگست.,3,f
7715,43650295,3489176,عالی از ایرانی چیزی کم نداره واقعا خوشمزه ست,5,f
7716,43640826,3489176,تازه بدستم رسیده فعلا درست نکردم ولی میزنه برنج خوبی باشه نسبت ب قیمتش می‌ارزه,4,f
7717,43848326,633380,بسیار عالی ,5,f
7719,43838227,633380,عالی با قیمت مناسب,5,f
7721,43822203,633380,بعد از پخت نرم و خوشمزه میشه مث بعضی برندا که هرچی میپزی بازم لاستیکیه نیست,5,f
7722,43813271,633380,تو تخفیف ارزش خرید داره ,3,f
7723,43812777,633380,خیلی گرون کردید,3,f
7724,43811226,633380,عالی,5,f
7726,43805961,633380,زرماکارون باپخت عالی وتخفیف خوب وهمه می پسندند,5,f
7730,43795668,633380,قیمتش مناسبه,5,f
7734,43775675,633380,خوشمزه و خوش طعم,4,f
7736,43766558,633380,با کیفیت و قیمت مناسب,5,f
7742,43758946,633507,کیفیت خوبه,3,f
7743,43746738,633507,عالی و مقرون به صرفه,5,f
7745,43733422,633507,خوبه,4,f
7750,43704084,633507,کیفیت خوب,5,f
7752,43700307,633507,خوشپخت وطعم عالی.,5,f
7753,43669991,633507,خوب بود کلا,4,f
7755,43650390,633507,کیفیت خوبی داشت,5,f
7756,43646055,633507,خوب بود توصیه میکنم ,4,f
7757,43846162,8511786,خوب و مفید عالی,5,f
7758,43843586,8511786,روغن رو که دیگه هر کد بانویی میشناسه نیازی به تعریف نداره,4,f
7759,43823883,8511786,عالی بود خوب,5,f
7760,43819369,8511786,خوب و مفید عالی,5,f
7761,43805281,8511786,خوب و کاربرید,5,f
7762,43799462,8511786,عالی بود خوب,5,f
7763,43799403,8511786,عالی بود خوب,5,f
7764,43799316,8511786,عالی پیشنهاد میکنم,5,f
7765,43795402,8511786,عالی بود خوب,5,f
7766,43785663,8511786,کیفیت خوبی داره و ,4,f
7767,43780105,8511786,خوب و کاربرید,5,f
7768,43777617,8511786,روغن خوبیه توصیه میکنم ,5,f
7769,43770796,8511786,معمولی هست با این قیمت بالا,4,f
7770,43761778,8511786,خوب بود      ,4,f
7771,43737417,8511786,معمولی بود ,3,f
7772,43735588,8511786,عالی,5,f
7773,43728091,8511786,خوب بود ,5,f
7774,43721178,8511786,مناسب برای پخت و پز,5,f
7775,43716899,8511786,مثل همیشه عالی .,0,f
7776,43712346,8511786,۹۰۰ خورده روش ولی ۸۱۰,4,f
7777,43830945,4875266,بی کیفیت بود،مزه نداشت،ری نداشت،عطر نداشت،اصلا با اطلاعات سایت مغایر بود واقعا نا امید شدم,1,f
7778,43801325,4875266,نسبت به قیمت خوب بود,4,f
7779,43798836,4875266,اصلا خوب نبود هرکاریش کنی وا میره,1,f
7780,43762396,4875266,اصلا برنج خوبی نیست لطفا انصاف داشته باشید اصلا برنج گیلان نیست به اسم برنج گیلان به فروش میرسونید.خشک میشه و کلا له میشه.,1,f
7781,43679675,4875266,هنوز استفاده نکردم ، ولی امیدوارم برنج خوبی باشه,4,f
7782,43591754,4875266,خیلی خوبه دیجی تخفیف میده,4,f
7783,43585800,4875266,اوک,5,f
7784,43549240,4875266,من در شگفت انگیز با قیمت ۶۴۰ گرفتم فقط با این قیمت ارزش خرید داره,3,f
7785,43535322,4875266,هنوز پختشو تست نکردیم ولی خیلی بوی دودیش خوبه,4,f
7786,43528815,4875266,سلام  برنج پاکستانی  هستش,1,f
7787,43506762,4875266,کیفیتش  قابل قبول بود,4,f
7788,43490741,4875266,همه چیز خوبه فقط یکم گرونه,4,f
7789,43486926,4875266,عالی,5,f
7790,43482733,4875266,خوشپخت عالی مخصوصا تو تخفیف 40 دصد حرف نداشت ممنون دیجی کالا,5,f
7791,43428563,4875266,"دقیقا مشابه برنج خارجی درجه دو
البته ممنون از دیجیکالا که سفارش من رو مرجوع کرد",1,f
7849,43778418,2071360,روغن خوبیه به نظرم از لادن بهتره,5,f
7850,43754694,2071360,خوب بود و عالی,4,f
7792,43393142,4875266,اگر فکر کنیم که این برنج رو با۴۰٪تخفیف ۶۴۵۰۰تومن خریدیم،دو حالت دارد،حالت اول سر دیجی کالا و بنده مشتری هردو کلاه رفته و حالت دوم اینکه خدای نکرده فقط سر من خریدارکداه گذاشتن،این برنج اصلا هاشمی که هیچ،فجرهم نیست،چرا باید تو اطلاعات این برنج نوشته بشه طارم هاشمی گیلان؟اصلا نمیخوره که گیلانی باشه،یقینااگر خارجی نباشه محصول خطه بابلسر تا گرگان است،دوستان با دقت اینگونه محصولات رو سفارش دهند.,2,f
7793,43301030,4875266,خوب,5,f
7794,43298863,4875266,نطر خاصی ندارم جز اینکه درب منزل تحویل ددده شند و بسته بنیر نامناسب بود,4,f
7795,43254422,4875266,بسیار بسیار معمولی,3,f
7796,43008458,4875266,کلا انگار هندی و پاکستانی بود,1,f
7797,43792869,9056068,تند و خوشمزه,5,f
7798,43663048,9056068,بد نبود,4,f
7799,43641829,9056068,تند و خوشمزه,4,f
7800,43190705,9056068,"این نودل بهترین نودل بود برای من، بعنوان اولین تجربه 
از خریدم راضی ام 😋👍",5,f
7801,43075467,9056068,در کل نخرید ارزش نداره,1,f
7802,42990061,9056068,قیمتش خیلیی زیاده ولی به همه‌ی ارمیا توصیه میکنم ,4,f
7803,42739076,9056068,واقعا خیلی خوب بود برای کسایی که تند دوس دارن خیلی خوبه ولی بر خلاف نظراتی که بعضیا دادن گفتن بوی بدی میداد اصلا بوی بدی نمیداد,5,f
7804,42686284,9056068,خیلی تنده از شدت تند بودن به تلخی میزد و جز تندی هیچ طعمی نداشت واقعا هیچی انگار ک فلفل خالی بخوری ولی تجربه خوبی بود,4,f
7805,42667896,9056068,خیلی خوب بود,5,f
7806,42363324,9056068,خدایی خیلی گرونه من همینه گرفتم پنجاه تومان و اینکه تندی لذت بخشی ندارع,2,f
7807,42166083,9056068,‌خیلی خوب بود انگار ۴ نوع فلفل توش بود تندترین نودل که تاحالا خوردم بود,5,f
7808,41998830,9056068,خیلی عالی بود من میخواستم بازم بگیرم اما گرون بود هجمشم کمه برای هیمن فعلا نگرفتم ولی عالی بود شماهم امتحان کنید,5,f
7809,41587601,9056068,خوش مزه است.فقط قیمت زیاده,3,f
7810,41578019,9056068,خیلی بد بوووووو بود,2,f
7811,41573546,9056068,خیلی خوشمزه است و واقعا با کیفیت اصلا قابل مقایسه با نودل ارزون و ایرانی نیست البته من از بیرون خریدم فقط اینکه اصلا همه سس نریزید یه قطره بریزید اگه دیدین میتونین بخورین یکم دیگه بریزین چون وحشتناک تنده,5,f
7812,41449515,9056068,عالی عالی عالی,5,f
7813,41322024,9056068,اصلا راضی نبودم بوی بدی داشت وریختمش بیرون,1,f
7814,41308251,9056068,چاپستیک داره اخه من میخوام بخرم ولی نمیدونم چه طعمی داره اون هایی که خریدن نظر بدن و بگن که چاپستیک هم داره سس هم داره,3,f
7815,40912830,9056068,طعم بسیار عالی داشت ولی بطور دررردناکی تند بود!! خیلی خوشمزه و باکیفیت بود. ولی حتما باید سس کم بزارین اول! چون بطور دردناکی تنده! من خیلی دوستش داشتم و از نظر قیمت خیلی گرون بود ولی برای این کیفیت عالی و بسته بندی فوق العاده نمیتونی زیاد پشیمون بشی! با تشکر از فروشگاه عالی سیب سبزینه!,5,f
7816,40364805,9056068,افتضاح کامل انداختمش دور اندازش خیلی کوچیک تر از تصویر بود,1,f
